index,is input,flow ID,flow name,flow category,flow unit,flow type,location ID,location name,location code
2791,false,ff27c858-39e1-46e0-81c2-f321153e2891,"Disposal, coal ash, to uns. landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2792,true,8cfb2070-ca25-3a96-adb9-e739e8cbb371,"Sulphate pulp, unbleached, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2793,true,0f6dc25b-59c1-4d59-8ec5-1369da95b51d,Tire derived fuel,Technosphere flows/CUTOFF Flows,kg,product,,,
2794,false,9bf19fc2-481a-3eda-b1f8-c5817718d975,Trisodium phosphate,Elementary flows/emission/air,kg,elementary,,,
2795,false,c56ca4e1-09bd-40ca-9657-f2e24654d59a,"Disposal, solid waste, unspecified, to inert material landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2796,true,b80efd1d-92b2-377d-9795-3796c6553784,"Heat, from biomass ",Technosphere flows/CUTOFF Flows,MJ,product,,,
2797,true,27eb16da-5cbe-393a-a616-1022c15a8d72,"Hexane, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2798,true,7e842806-8f5e-3986-9a3b-a6398fae9cbf,"Heat, from landfill gas",Technosphere flows/CUTOFF Flows,MJ,product,,,
2799,false,153cadce-ae16-3fa0-9741-0eb91f1c77eb,"Disposal, industrial waste",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2800,false,f11972ff-cf21-42c9-85b6-339fffcd1e08,"Disposal, waste, unspecified",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2801,true,20670726-1f47-3ae3-950f-4b334ccf5817,Orthophosphate,Elementary flows/resource/ground/subterranean,kg,elementary,,,
2802,true,1475f6cd-7fae-31d2-ab63-3b93b84c5b08,"Metal product manufacturing, average metal working",Technosphere flows/CUTOFF Flows,kg,product,,,
2803,false,69e99d92-822f-3188-bc5a-f1f63bcee327,Lead(II),Elementary flows/emission/water/fresh water body,kg,elementary,,,
2804,false,fe3c5c5c-07a6-3f84-81de-b93c6792163d,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyheptanoic acid",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2805,false,21ca1d09-2d20-32da-b926-828aa5a37f0c,Chloroacetonitrile,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2806,false,041ab3bf-43ba-35f3-adcb-424bda30a6ee,(2S)-2-(6-methoxynaphthalen-2-yl)propanoic acid,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2807,false,2156991c-493a-3a09-9de2-cf5943e97c20,"1-(3,5,5,6,8,8-hexamethyl-6,7-dihydronaphthalen-2-yl)ethanone",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2808,false,3c9dfbbf-631c-3f8e-aa84-3049d4c6aed1,Butyl benzyl phthalate,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2809,false,13e3e81c-73ee-328e-8cd1-d4e29f14d586,"(8S,9S,10R,13S,14S,17S)-17-acetyl-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2810,false,f181ba96-0d36-33b5-acb0-9f50b3ae6c16,Cadmium(II),Elementary flows/emission/water/fresh water body,kg,elementary,,,
2811,false,8490eff9-c559-33e6-b775-445abe4588e8,2-(4-chlorophenoxy)-2-methylpropanoic acid,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2812,false,9db863f5-a6d7-3d73-93b9-c8d482d2ffa9,Zinc(II),Elementary flows/emission/water/fresh water body,kg,elementary,,,
2813,false,6787d9fc-6134-3976-912d-f21eef076356,Di-n-octyl phthalate,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2814,false,c9b051f2-b5d6-38f4-a88f-10f179811c89,Mercury(II),Elementary flows/emission/water/fresh water body,kg,elementary,,,
2815,false,00848592-5bac-3fa2-bb5c-cb22a04d37c3,3-[bis(2-carboxyethyl)phosphanyl]propanoic acid,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2816,false,a655462c-e919-3bd7-af22-179f60b76e26,2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2817,false,654cb3f2-6a57-3b5f-8e5b-2cc81d4ca5de,"(3R,5R)-7-[2-(4-fluorophenyl)-4-[(2-hydroxyphenyl)carbamoyl]-3-phenyl-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyheptanoic acid",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2818,false,2dfb5f8f-2a2e-33b3-9b88-a608d14acd9f,"(4R,4aR,7aR,12bS)-9-methoxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2819,false,e7979a92-f4cb-3f96-b894-d1a5ef9879ca,"2,2-dichloroacetaldehyde",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2820,false,f026e1e7-9fbd-3efe-b16a-eb23f2dc272e,N-Nitrosodimethylamine,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2821,false,a5bcc129-5d28-3480-b6ad-3d86579fc06c,Chloral hydrate,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2822,false,ef28609d-4bc9-318e-a1db-0547f8b7453f,4-Androstenedione,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2823,false,d3e3d6a7-e897-3671-aafd-0684fbcf32f3,Sulfamethoxazole,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2824,false,ee6191bd-8f87-3977-8108-a6026ca37227,Diclofenac,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2825,false,d1ffff93-24ac-334b-bfc6-5afc4f48c913,Benzophenone,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2826,false,0a6a4847-a4c6-3181-80ce-8962aa5eefc3,"1-(6-tert-butyl-1,1-dimethyl-2,3-dihydroinden-4-yl)ethanone",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2827,false,917b93b0-0293-337f-90e7-8491e0d44290,"Trihalomethanes (four), total",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2828,false,ed812633-1fbd-3f94-9280-d45e6934185d,Octylphenol,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2829,false,a4102c9d-f06a-3636-9476-7ecfee1c94d9,Tris(2-chloroethyl) phosphate,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2830,false,8a1dc478-4bff-3327-950f-4b3c384e80f0,"Benzeneacetic acid, .alpha.-methyl-4-(2-methylpropyl)-",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2831,false,5aabe712-5891-31e7-b5cb-3361a5e300c8,Butylated hydroxyanisole,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2832,false,c7075dcd-e365-35b8-bd26-48073ecea53b,"2,6-Di-tert-butyl-p-cresol",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2833,false,8f28740c-2a64-3e49-928e-57b9b25bb3bf,Gemfibrozil,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2834,false,49def454-a945-3d7c-975a-0e69f77ca5c0,Acetamide,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2835,false,a96c4a3b-b5e1-3f51-9397-d8f9a08f6b8a,Carbamazepine,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2836,false,7c0778ce-548c-3bcb-b239-a95c602b2bcf,Nonylphenol,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2837,false,2bb642bd-9511-3762-8734-e85c12b8948f,Estradiol,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2838,false,bc039356-8286-3b8a-98d2-99e9d72f73f5,Diuron,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2839,false,ed0346aa-902f-3f4c-8fb4-fd335a89993b,Dichloroacetic acid,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2840,false,bb2fcc3c-011a-3f5e-99c8-957471b6683c,Testosterone,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2841,false,db4633c5-4f99-313e-86f6-b86df4aca1dd,Phenytoin,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2842,false,969c21e8-d782-3a5b-8f22-a72f7981b811,Triclocarban,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2843,false,f6c67933-a244-33c7-a7e5-aede2d6e58f8,Copper(II),Elementary flows/emission/water/fresh water body,kg,elementary,,,
2844,false,61bc5d6d-3bff-363f-b9ca-21d85ea555be,"1-(1,1,2,3,3,6-hexamethyl-2H-inden-5-yl)ethanone",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2845,false,1d55b067-a32a-3422-8159-390895bf2406,Trichloroacetic acid,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2846,false,bb0d8eb5-6b38-3a3e-854d-eac8aaeed4c6,"1-(4-tert-butyl-2,6-dimethyl-3,5-dinitrophenyl)ethanone",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2847,false,a102e4f0-03dc-34af-9ddf-3f5faee34835,Estrone,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2848,false,f4b93a40-f575-3001-8b9d-155ac2ddf5c5,"4,4'-Isopropylidenediphenol",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2849,false,d67aa0cd-387e-3a7b-8000-fb436f2db404,Trimethoprim,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2850,false,cd118981-25c6-3fb8-aa39-c482bd28a9e7,Iopromide,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2851,false,057c0120-6f02-359f-b967-0b5fa86af301,Triclosan,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2852,false,3d72205d-a727-3464-bbae-6c449dc928f9,"(3R,5R)-7-[2-(4-fluorophenyl)-4-[(4-hydroxyphenyl)carbamoyl]-3-phenyl-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyheptanoic acid",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2853,false,aefed5e8-af2d-3a70-9b31-b2927d13d024,Nickel(II),Elementary flows/emission/water/fresh water body,kg,elementary,,,
2854,false,ca70327d-d4b2-3be8-8d59-ff72b3ec49f8,[2-(carbamoyloxymethyl)-2-methylpentyl] carbamate,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2855,false,09f7f4b7-304f-397d-a894-5bdd0dfdc1a6,"N,N-Diethyl-m-toluamide",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2856,false,1de9c93c-7073-3f08-a936-4ae344075c88,(2-hydroxy-4-methoxyphenyl)-phenylmethanone,Elementary flows/emission/water/fresh water body,kg,elementary,,,
2857,false,088bcbc3-4354-36b5-bcc9-468890f86008,"4,6,6,7,8,8-hexamethyl-1,3,4,7-tetrahydrocyclopenta[g]isochromene",Elementary flows/emission/water/fresh water body,kg,elementary,,,
2858,true,1e7e2521-0be6-37ad-bd9c-6f62a5807807,"Water, fresh",Elementary flows/resource/water/fresh water body/river,kg,elementary,,,
2859,false,b542d7e8-a3a0-4422-a43c-36cdf9d6bf1f,"Disposal, anthracite coal combustion byproducts, to unspecified reuse",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2860,false,60bfc41c-afc9-447a-b033-d93907c29249,"Disposal, ash and flue gas desulfurization sludge, to unspecified reuse",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2861,true,5ad60ebf-0454-3157-ba57-5e989b8bbbfe,"Transport, pipeline, coal slurry",Technosphere flows/CUTOFF Flows,t*km,product,,,
2862,false,10735599-9bfb-4a82-9137-4d3d0846627c,"Disposal, lignite coal combustion byproducts, to unspecified reuse",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2863,false,b500ed1b-1495-3d9d-b3b5-c09ca46f9d4c,Dissolved Organic Matter,Elementary flows/emission/non-FEDEFL/water,kg,elementary,,,
2864,true,2e5ad224-751f-3379-8b19-1d533cf2b09c,"Electricity, solar, unspecified, at power plant",Technosphere flows/CUTOFF Flows,MJ,product,,,
2865,true,4b4d38d5-b196-3075-8f90-27fa7e45d92b,"Electricity, hydropower, at power plant, unspecified",Technosphere flows/CUTOFF Flows,MJ,product,,,
2866,true,8ca9c802-e837-30d6-a921-3bc7ea7d8448,"Electricity, at wind power plant, unspecified",Technosphere flows/CUTOFF Flows,MJ,product,,,
2867,true,528ce9a9-5733-4723-9dac-aebbf2efd989,"Electricity, waste, unspecified, at power plant",Technosphere flows/CUTOFF Flows,MJ,product,,,
2868,true,13487592-caa0-3671-8c68-476f07428d79,"Electricity, from renewable source, unspecified",Technosphere flows/CUTOFF Flows,MJ,product,,,
2869,true,838d9e24-cef2-30ca-a31c-38c1e8aaf3b7,Sand,Elementary flows/resource/ground/subterranean,kg,elementary,,,
2870,true,6b9b06bc-c983-3af8-b4b7-600219378bfc,Trona,Elementary flows/resource/ground/subterranean,kg,elementary,,,
2871,true,7470c643-cdb4-34dc-8ee5-14dfc6b04de6,"Silicone product, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2872,true,7eb5fa0a-92fc-34d5-a0ba-68eb39e736f5,"Expanded perlite, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2873,false,efd10a1b-966e-39f7-a12e-f47e7b9b28f7,"Disposal, tailings, unspecified",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2874,false,f0a90015-c2da-4b69-b485-d5e56e8aab63,"Disposal, non-sulfidic tailings, off-site",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2875,true,12ce83f5-6029-3b58-b03d-8721560be5cc,"Guar, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2876,true,13d018fb-f51a-3875-8cf9-2d9a27eb9b9c,"Process-specific burdens, residual material landfill",Technosphere flows/CUTOFF Flows,kg,product,,,
2877,false,af239ef6-a854-4929-8f62-5548a5bfe756,"Disposal, hazardous waste, 25% water, to hazardous waste incineration",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2878,false,138ecd2f-9b62-4bc5-a9ec-a6b29f948d79,"Disposal, hard coal ash, 0% water, to residual material landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2879,true,7353751b-4b85-367e-a076-18f2eef8a00c,"Sodium silicate, spray powder 80%, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2880,true,fefb6ecd-88b9-3c8b-93f5-cf9ff3169463,"Diethanolamine, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2881,true,96f75f3f-66af-3b40-8cd4-7a7fe91a4e17,"Biocides, for paper production, unspecified, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2882,true,19be7ab4-faf2-3c43-8cda-bd039890ddc9,"Sodium perborate, monohydrate, powder, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2883,true,94cf1faf-56a4-3c2c-b6a5-d4e6ef8e6f1e,"Dipropylene glycol monomethyl ether, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2884,false,e4ec2890-3537-3231-9363-ec1c7aad997f,"Disposal, waste, to inert landfill",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2885,true,889db3d1-a55e-3c24-984e-ee23c829f41a,"Activated carbon, at plant",Technosphere flows/CUTOFF Flows,kg,product,,,
2886,false,767ae502-93b3-3cd9-8992-486ce5e939d2,"Disposal, fly ash, unspecified treatment",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2887,false,6260e838-3087-4675-b372-419390c8890f,"Disposal, solid waste, unspecified, to underground deposit",Technosphere flows/CUTOFF Flows/CUTOFF Waste Flows,kg,waste,,,
2888,false,f636cde4-be91-3550-8381-14a3f8054e13,Chromium(IV),Elementary flows/emission/air,kg,elementary,,,
2889,false,869b1948-3e39-3b70-a244-f4f543cbf690,Bicarbonate,Elementary flows/emission/water/saline water body/ocean,kg,elementary,,,
2890,false,3a1aa0d4-0faf-318d-8e92-0b0817460c94,Nitrate,Elementary flows/emission/water/subterranean,kg,elementary,,,
2891,true,6b902763-aac9-346e-932c-1ce6f29d5904,"Potassium chloride, as K2O, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2892,true,81040c58-d108-3d5e-8b1a-06c2126da24a,"Fertilising, by broadcaster",Technosphere flows/CUTOFF Flows,m2,product,,,
2893,true,7a7a05c9-7521-349b-a275-ab8d1a68fb91,"Mowing, by rotary mower",Technosphere flows/CUTOFF Flows,m2,product,,,
2894,true,60cb562b-0086-3c2f-bd09-097d361f8b29,Baling,Technosphere flows/CUTOFF Flows,m2,product,,,
2895,true,c32fe3f6-63fb-3d2a-ab0e-e156b79d7eeb,"Tillage, ploughing",Technosphere flows/CUTOFF Flows,m2,product,,,
2896,true,e600b640-5039-347e-a647-15779b4b5edc,"Tillage, rolling",Technosphere flows/CUTOFF Flows,m2,product,,,
2897,true,8bba463b-9122-3988-b302-bcc4dfedd8fb,"Tillage, rotary cultivator",Technosphere flows/CUTOFF Flows,m2,product,,,
2898,true,86ca4ddf-af46-3676-b254-d025303e1810,"Tillage, cultivating, chiselling",Technosphere flows/CUTOFF Flows,m2,product,,,
2899,true,13f37d5b-be6f-3843-9c10-f6518bab1a3b,"Agricultural machinery, general, production",Technosphere flows/CUTOFF Flows,kg,product,,,
2900,true,6cf4a5b2-0890-3733-99c9-9c7e05e8ebc7,"Transport, tractor and trailer",Technosphere flows/CUTOFF Flows,t*km,product,,,
2901,true,41b299a9-4002-340b-8f21-743e623f67e4,Planting,Technosphere flows/CUTOFF Flows,m2,product,,,
2902,true,966dc062-41a5-3049-a83e-a91f94f368b1,"Grass seed IP, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2903,true,22db42ef-4b6d-366f-a035-9c51e7ff3307,"Application of plant protection products, by field sprayer",Technosphere flows/CUTOFF Flows,m2,product,,,
2904,true,67395a27-04d5-364c-94ad-de404bf29ace,"2,4-D, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2905,true,3fe4e0ca-d51b-3673-8fbc-49fdb489a1b8,"Spring wheat straw, production, average, US, 2022",Technosphere flows/CUTOFF Flows,kg,product,,,
2906,true,b9b48819-4f4c-3518-92c0-33591198c46c,"Dried roughage store, non ventilated",Technosphere flows/CUTOFF Flows,m3,product,,,
2907,true,ded62531-fa5b-3666-b34e-e2c76e81d172,"Fodder loading, by self-loading trailer",Technosphere flows/CUTOFF Flows,m3,product,,,
2908,true,5a5e261a-2f46-3391-8bf9-84e626efeb59,"Conveyor belt, at plant",Technosphere flows/CUTOFF Flows,m,product,,,
2909,true,c996b71a-7c35-3f2b-9c91-050653e2da43,Combine harvesting,Technosphere flows/CUTOFF Flows,m2,product,,,
2910,true,cfac72e7-9da9-3fd3-b24b-45b95791bdea,Loading bales,Technosphere flows/CUTOFF Flows,Item(s),product,,,
2911,false,d04fb88b-72c3-3465-a7b3-e45c6bcc99fe,Mesotrione,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2912,true,b3459cd3-884c-32ba-93c9-c3a2efdc4b49,"Atrazine, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2913,true,388edad4-4735-3add-973d-30c6493335ac,"Metolachlor, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2914,false,dcbfdc9f-cd18-3142-81ea-0055886bc5b5,Nicosulfuron,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2915,true,5e59bc89-87dd-3469-bef9-fffabbcad405,"Organophosphorus-compounds, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2916,false,33cdbdee-33d3-32ec-9295-fe9301b0e6c4,Cyfluthrin,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2917,false,1b203d5a-c061-3cc9-94e2-3a0a28a80c11,Phostebupirim,Elementary flows/emission/ground,kg,elementary,,,
2918,true,46458569-4d5e-33d7-83b9-0b04626f9f67,"[sulfonyl]urea-compounds, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2919,true,d6a1af95-3553-3981-8c5b-499fce66a0a7,"Pyretroid-compounds, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2920,false,f9a00a61-bda0-3ce4-9c92-2f73e56569a2,S-Metolachlor,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2921,false,968bac9f-9938-3e38-9b50-b53ef5b9ab7e,Tefluthrin,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2922,false,4c4788b4-a179-3632-9dd0-45ff03a180b0,Atrazine,Elementary flows/emission/water/subterranean,kg,elementary,,,
2923,true,2eb3ce0f-e59a-3ba9-ab44-2398b021d108,"Glyphosate, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2924,false,1de6d0d4-b213-330d-911e-d5b4210886a7,Acetochlor,Elementary flows/emission/ground/human-dominated/agricultural,kg,elementary,,,
2925,true,5d654bf4-6e33-3b78-90e3-419cdb8e3817,"Alachlor, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2926,true,74356e02-04c1-3e2f-afd0-b5f234bc5f14,"Solid manure loading and spreading, by hydraulic loader and spreader",Technosphere flows/CUTOFF Flows,kg,product,,,
2927,true,da1e1f5e-4c05-3d35-a1b1-10d095fb7a07,"Slurry spreading, by vacuum tanker",Technosphere flows/CUTOFF Flows,m3,product,,,
2928,true,b11f85df-a66d-3fb7-ba09-b9906eeddbba,"Potassium nitrate, as K2O, at regional storehouse",Technosphere flows/CUTOFF Flows,kg,product,,,
2929,true,0702afcb-0b66-3f30-a5c7-e10fbe896a4b,Pulpwood; sftwd; state-private moist cold forest; gentle slope; at frst rd,Technosphere flows/CUTOFF Flows,m3,product,,,
2930,true,dac6904f-42a7-3229-95d4-39c316fbd8e3,Pulpwood; sftwd; state-private moist cold forest; steep slope; at forest rd,Technosphere flows/CUTOFF Flows,m3,product,,,
2931,true,4943a90e-9ed9-3682-a221-ec37fde3439a,Pulpwood; hardwood; average; Low Intensity Management,Technosphere flows/CUTOFF Flows,m3,product,,,
2932,true,26748ece-ea96-3ba5-8c2e-e0e6fe832974,Pulpwood; hardwood; average; Med Intensity Management,Technosphere flows/CUTOFF Flows,m3,product,,,
2933,true,1300e0a5-33d2-3f3d-8815-a8934c4fb061,Pulpwood; hardwood; average; High Intensity Management,Technosphere flows/CUTOFF Flows,m3,product,,,
